batch_index,pair_id,device,amp,image_size,tokenizer_sec,encoder_sec,decoder_sec,reverse_sec,full_sec,cover_l2,cover_psnr,token_mse,reverse_l2
3,000000507235__woman_with_hat_matisse,cuda,False,256,0.002145300000847783,0.007309950000490062,0.00029837500187568367,0.012230424999870593,0.02198405000308412,0.00010816466237884015,39.659149169921875,0.013572034426033497,0.001928526209667325
3,000000399462__antimonocromatismo,cuda,False,256,0.002145300000847783,0.007309950000490062,0.00029837500187568367,0.012230424999870593,0.02198405000308412,0.0001105907722376287,39.562808990478516,0.012235996313393116,0.0019526913529261947
4,000000399462__impronte_d_artista,cuda,False,256,0.002338425001653377,0.007234000000607921,0.00035209999987273477,0.012210250002681278,0.02213477500481531,0.00011252891272306442,39.48735809326172,0.01236575935035944,0.002430295804515481
4,000000399462__picasso_self_portrait,cuda,False,256,0.002338425001653377,0.007234000000607921,0.00035209999987273477,0.012210250002681278,0.02213477500481531,0.0001031516439979896,39.86524200439453,0.012000912800431252,0.001902332529425621
4,000000399462__trial,cuda,False,256,0.002338425001653377,0.007234000000607921,0.00035209999987273477,0.012210250002681278,0.02213477500481531,0.0001167441951110959,39.32765197753906,0.012147638015449047,0.002324457745999098
4,000000399462__woman_with_hat_matisse,cuda,False,256,0.002338425001653377,0.007234000000607921,0.00035209999987273477,0.012210250002681278,0.02213477500481531,0.00010856665903702378,39.643035888671875,0.012406278401613235,0.0022787069901823997
5,000000231508__antimonocromatismo,cuda,False,256,0.002349099999264581,0.00751437500002794,0.0006247000019357074,0.012656250000873115,0.023144425002101343,0.00010701177961891517,39.705684661865234,0.016184870153665543,0.0022051853593438864
5,000000231508__impronte_d_artista,cuda,False,256,0.002349099999264581,0.00751437500002794,0.0006247000019357074,0.012656250000873115,0.023144425002101343,0.00011599811114137992,39.355491638183594,0.016318242996931076,0.002781310584396124
5,000000231508__picasso_self_portrait,cuda,False,256,0.002349099999264581,0.00751437500002794,0.0006247000019357074,0.012656250000873115,0.023144425002101343,0.00010194367496296763,39.91639709472656,0.016069773584604263,0.002104718703776598
5,000000231508__trial,cuda,False,256,0.002349099999264581,0.00751437500002794,0.0006247000019357074,0.012656250000873115,0.023144425002101343,0.0001119916996685788,39.508140563964844,0.016116376966238022,0.002777791116386652
6,000000231508__woman_with_hat_matisse,cuda,False,256,0.002540024997870205,0.007211924999865005,0.00032767499942565337,0.01228639999681036,0.022366024993971223,0.00011030859604943544,39.57390594482422,0.016253313049674034,0.002405890729278326
6,000000433515__antimonocromatismo,cuda,False,256,0.002540024997870205,0.007211924999865005,0.00032767499942565337,0.01228639999681036,0.022366024993971223,0.00010394748824182898,39.83186340332031,0.012363120913505554,0.0020954543724656105
6,000000433515__impronte_d_artista,cuda,False,256,0.002540024997870205,0.007211924999865005,0.00032767499942565337,0.01228639999681036,0.022366024993971223,0.0001058088819263503,39.754783630371094,0.012204207479953766,0.0022949676495045424
6,000000433515__picasso_self_portrait,cuda,False,256,0.002540024997870205,0.007211924999865005,0.00032767499942565337,0.01228639999681036,0.022366024993971223,0.0001030691055348143,39.868717193603516,0.012219758704304695,0.0025847970973700285
7,000000433515__trial,cuda,False,256,0.0021407000022009015,0.0074893250020977575,0.0003799249971052632,0.012286500001209788,0.02229645000261371,0.0001088754361262545,39.63070297241211,0.012220583856105804,0.002427090657874942
7,000000433515__woman_with_hat_matisse,cuda,False,256,0.0021407000022009015,0.0074893250020977575,0.0003799249971052632,0.012286500001209788,0.02229645000261371,0.00010473973088664934,39.798885345458984,0.012234007939696312,0.0021372269839048386
7,000000317024__antimonocromatismo,cuda,False,256,0.0021407000022009015,0.0074893250020977575,0.0003799249971052632,0.012286500001209788,0.02229645000261371,0.0001092464299290441,39.615928649902344,0.01491809543222189,0.0017613125964999199
7,000000317024__impronte_d_artista,cuda,False,256,0.0021407000022009015,0.0074893250020977575,0.0003799249971052632,0.012286500001209788,0.02229645000261371,0.00011970852210652083,39.21875,0.015044225379824638,0.0021789432503283024
8,000000317024__picasso_self_portrait,cuda,False,256,0.0022331250002025627,0.0071329250022245105,0.0002814499966916628,0.012333999999100342,0.02198149999821908,0.00010837786248885095,39.650596618652344,0.014752373099327087,0.0017846720293164253
8,000000317024__trial,cuda,False,256,0.0022331250002025627,0.0071329250022245105,0.0002814499966916628,0.012333999999100342,0.02198149999821908,0.0001095036423066631,39.605716705322266,0.014732839539647102,0.002225893549621105
8,000000317024__woman_with_hat_matisse,cuda,False,256,0.0022331250002025627,0.0071329250022245105,0.0002814499966916628,0.012333999999100342,0.02198149999821908,0.00012199288903502747,39.13665771484375,0.015074700117111206,0.002033018507063389
8,000000416343__antimonocromatismo,cuda,False,256,0.0022331250002025627,0.0071329250022245105,0.0002814499966916628,0.012333999999100342,0.02198149999821908,9.77486779447645e-05,40.09889221191406,0.007541601080447435,0.0006531697581522167
9,000000416343__impronte_d_artista,cuda,False,256,0.0025246250006603077,0.00722387499990873,0.0003448999996180646,0.012398574999679113,0.022491974999866216,0.00010357477003708482,39.84745788574219,0.007171320263296366,0.0007886798121035099
9,000000416343__picasso_self_portrait,cuda,False,256,0.0025246250006603077,0.00722387499990873,0.0003448999996180646,0.012398574999679113,0.022491974999866216,9.60206234594807e-05,40.17635726928711,0.0073868934996426105,0.0007109289872460067
9,000000416343__trial,cuda,False,256,0.0025246250006603077,0.00722387499990873,0.0003448999996180646,0.012398574999679113,0.022491974999866216,0.00010234405635856092,39.89937210083008,0.00713003147393465,0.0007405112264677882
9,000000416343__woman_with_hat_matisse,cuda,False,256,0.0025246250006603077,0.00722387499990873,0.0003448999996180646,0.012398574999679113,0.022491974999866216,0.0001062665251083672,39.73603439331055,0.0072625488974153996,0.0006644619861617684
10,000000133969__antimonocromatismo,cuda,False,256,0.002196049998019589,0.007472499997675186,0.0005818749996251427,0.012521900000137975,0.022772324995457893,0.00011510797776281834,39.388946533203125,0.016308439895510674,0.002141030039638281
10,000000133969__impronte_d_artista,cuda,False,256,0.002196049998019589,0.007472499997675186,0.0005818749996251427,0.012521900000137975,0.022772324995457893,0.00011840709339594468,39.2662239074707,0.016412030905485153,0.0023558102548122406
10,000000133969__picasso_self_portrait,cuda,False,256,0.002196049998019589,0.007472499997675186,0.0005818749996251427,0.012521900000137975,0.022772324995457893,0.00011477673251647502,39.401466369628906,0.016159996390342712,0.002362736500799656
10,000000133969__trial,cuda,False,256,0.002196049998019589,0.007472499997675186,0.0005818749996251427,0.012521900000137975,0.022772324995457893,0.00010916119208559394,39.61931610107422,0.01617003232240677,0.0021527453791350126
11,000000133969__woman_with_hat_matisse,cuda,False,256,0.0023783249998814426,0.007359125000220956,0.00041435000093770213,0.012346125000476604,0.022497925001516705,0.0001153491175500676,39.37985610961914,0.016531214118003845,0.0021730707958340645
11,000000183391__antimonocromatismo,cuda,False,256,0.0023783249998814426,0.007359125000220956,0.00041435000093770213,0.012346125000476604,0.022497925001516705,0.00011675128189381212,39.32738494873047,0.01762266457080841,0.0022898251190781593
11,000000183391__impronte_d_artista,cuda,False,256,0.0023783249998814426,0.007359125000220956,0.00041435000093770213,0.012346125000476604,0.022497925001516705,0.00011741527123376727,39.30275344848633,0.017739178612828255,0.0025322975125163794
11,000000183391__picasso_self_portrait,cuda,False,256,0.0023783249998814426,0.007359125000220956,0.00041435000093770213,0.012346125000476604,0.022497925001516705,0.00011074358917539939,39.55681610107422,0.01743834838271141,0.0024371130857616663
12,000000183391__trial,cuda,False,256,0.0021989250017213635,0.007220774998131674,0.0004077000012330245,0.012540350002382183,0.022367750003468245,0.00011479789100121707,39.40066146850586,0.01744156703352928,0.002569271717220545
12,000000183391__woman_with_hat_matisse,cuda,False,256,0.0021989250017213635,0.007220774998131674,0.0004077000012330245,0.012540350002382183,0.022367750003468245,0.00011823080421891063,39.2726936340332,0.017675746232271194,0.0023325139191001654
12,000000463618__antimonocromatismo,cuda,False,256,0.0021989250017213635,0.007220774998131674,0.0004077000012330245,0.012540350002382183,0.022367750003468245,0.00010707106412155554,39.70328140258789,0.013523949310183525,0.001378734945319593
12,000000463618__impronte_d_artista,cuda,False,256,0.0021989250017213635,0.007220774998131674,0.0004077000012330245,0.012540350002382183,0.022367750003468245,0.00011179025023011491,39.515960693359375,0.013575775548815727,0.0017706234939396381
13,000000463618__picasso_self_portrait,cuda,False,256,0.0024231749994214624,0.007337549999647308,0.0003287500003352761,0.012374000001727836,0.022463475001131883,0.00010841959010576829,39.64892578125,0.013391687534749508,0.001488736248575151
13,000000463618__trial,cuda,False,256,0.0024231749994214624,0.007337549999647308,0.0003287500003352761,0.012374000001727836,0.022463475001131883,0.00010770365770440549,39.67770004272461,0.013419435359537601,0.0016047529643401504
13,000000463618__woman_with_hat_matisse,cuda,False,256,0.0024231749994214624,0.007337549999647308,0.0003287500003352761,0.012374000001727836,0.022463475001131883,0.0001129666343331337,39.470497131347656,0.013601506128907204,0.0015346608124673367
13,000000043581__antimonocromatismo,cuda,False,256,0.0024231749994214624,0.007337549999647308,0.0003287500003352761,0.012374000001727836,0.022463475001131883,0.00011317052849335596,39.46266555786133,0.01645621843636036,0.0026305867359042168
14,000000043581__impronte_d_artista,cuda,False,256,0.0022906250014784746,0.007330424999963725,0.0005835999982082285,0.01261970000268775,0.02282435000233818,0.00011923236161237583,39.236061096191406,0.01669899746775627,0.0030316365882754326
14,000000043581__picasso_self_portrait,cuda,False,256,0.0022906250014784746,0.007330424999963725,0.0005835999982082285,0.01261970000268775,0.02282435000233818,0.0001059839196386747,39.74760437011719,0.016203362494707108,0.002865728922188282
14,000000043581__trial,cuda,False,256,0.0022906250014784746,0.007330424999963725,0.0005835999982082285,0.01261970000268775,0.02282435000233818,0.00012128642265452072,39.16188049316406,0.016440968960523605,0.0032647578045725822
14,000000043581__woman_with_hat_matisse,cuda,False,256,0.0022906250014784746,0.007330424999963725,0.0005835999982082285,0.01261970000268775,0.02282435000233818,0.00011309902038192376,39.46541213989258,0.016533400863409042,0.00228703860193491
15,000000360943__antimonocromatismo,cuda,False,256,0.002274524998938432,0.0071612249994359445,0.0003333000022394117,0.012328425000305288,0.022097475000919076,0.00011078034003730863,39.55537414550781,0.009411182254552841,0.0010274540400132537
15,000000360943__impronte_d_artista,cuda,False,256,0.002274524998938432,0.0071612249994359445,0.0003333000022394117,0.012328425000305288,0.022097475000919076,0.00010588752047624439,39.75155258178711,0.009030556306242943,0.0009243073291145265
15,000000360943__picasso_self_portrait,cuda,False,256,0.002274524998938432,0.0071612249994359445,0.0003333000022394117,0.012328425000305288,0.022097475000919076,0.0001080163347069174,39.66510772705078,0.009294664487242699,0.0011856566416099668
15,000000360943__trial,cuda,False,256,0.002274524998938432,0.0071612249994359445,0.0003333000022394117,0.012328425000305288,0.022097475000919076,0.00010789843508973718,39.66984939575195,0.009129764512181282,0.0009979415917769074
16,000000360943__woman_with_hat_matisse,cuda,False,256,0.002140374999726191,0.007305399998585926,0.00033297499976470135,0.012396074998832773,0.022174824996909592,0.00011369198182364926,39.44270324707031,0.009384040720760822,0.0011356936302036047
16,000000206027__antimonocromatismo,cuda,False,256,0.002140374999726191,0.007305399998585926,0.00033297499976470135,0.012396074998832773,0.022174824996909592,0.00010378046135883778,39.838844299316406,0.009715348482131958,0.0015860915882512927
16,000000206027__impronte_d_artista,cuda,False,256,0.002140374999726191,0.007305399998585926,0.00033297499976470135,0.012396074998832773,0.022174824996909592,0.00010859171015908942,39.642032623291016,0.009633406065404415,0.0016265864251181483
16,000000206027__picasso_self_portrait,cuda,False,256,0.002140374999726191,0.007305399998585926,0.00033297499976470135,0.012396074998832773,0.022174824996909592,0.00010047039540950209,39.97962188720703,0.009765486232936382,0.0016003744676709175
17,000000206027__trial,cuda,False,256,0.0021604499997920357,0.0074954749979951885,0.0006572500024049077,0.012497449999500532,0.022810624999692664,0.0001125517301261425,39.48647689819336,0.009533354081213474,0.0019040260231122375
17,000000206027__woman_with_hat_matisse,cuda,False,256,0.0021604499997920357,0.0074954749979951885,0.0006572500024049077,0.012497449999500532,0.022810624999692664,0.00010538507922319695,39.77220916748047,0.009615322574973106,0.001515911309979856
17,000000124277__antimonocromatismo,cuda,False,256,0.0021604499997920357,0.0074954749979951885,0.0006572500024049077,0.012497449999500532,0.022810624999692664,0.0001258091942872852,39.00288009643555,0.02093667723238468,0.004495218396186829
17,000000124277__impronte_d_artista,cuda,False,256,0.0021604499997920357,0.0074954749979951885,0.0006572500024049077,0.012497449999500532,0.022810624999692664,0.000133084409753792,38.758731842041016,0.020704858005046844,0.0049530742689967155
18,000000124277__picasso_self_portrait,cuda,False,256,0.0021184750003158115,0.007454350001353305,0.0005689499994332436,0.01264430000082939,0.02278607500193175,0.00012185797095298767,39.14146041870117,0.020601380616426468,0.004243605770170689
18,000000124277__trial,cuda,False,256,0.0021184750003158115,0.007454350001353305,0.0005689499994332436,0.01264430000082939,0.02278607500193175,0.00012435948883648962,39.05321502685547,0.020638253539800644,0.004531352315098047
18,000000124277__woman_with_hat_matisse,cuda,False,256,0.0021184750003158115,0.007454350001353305,0.0005689499994332436,0.01264430000082939,0.02278607500193175,0.00012973550474271178,38.869415283203125,0.02069103717803955,0.004772947169840336
18,000000098497__antimonocromatismo,cuda,False,256,0.0021184750003158115,0.007454350001353305,0.0005689499994332436,0.01264430000082939,0.02278607500193175,0.00010666303569450974,39.7198600769043,0.012899333611130714,0.0011207603383809328
19,000000098497__impronte_d_artista,cuda,False,256,0.002119675002177246,0.007273074999829987,0.0003194249984517228,0.012390975000016624,0.02210315000047558,9.407883044332266e-05,40.26508331298828,0.012671979144215584,0.0013090017018839717
19,000000098497__picasso_self_portrait,cuda,False,256,0.002119675002177246,0.007273074999829987,0.0003194249984517228,0.012390975000016624,0.02210315000047558,0.00010429266694700345,39.81746292114258,0.012902754358947277,0.0011572616640478373
19,000000098497__trial,cuda,False,256,0.002119675002177246,0.007273074999829987,0.0003194249984517228,0.012390975000016624,0.02210315000047558,9.716756176203489e-05,40.124786376953125,0.012582775205373764,0.0011596174445003271
19,000000098497__woman_with_hat_matisse,cuda,False,256,0.002119675002177246,0.007273074999829987,0.0003194249984517228,0.012390975000016624,0.02210315000047558,0.00010454840230522677,39.806827545166016,0.012814592570066452,0.0013054603477939963
20,000000275198__antimonocromatismo,cuda,False,256,0.0024129499979608227,0.0072218499990412965,0.0002954499977931846,0.01234847500018077,0.022278724994976074,0.00011519062536535785,39.38582992553711,0.016477230936288834,0.0025972502771764994
20,000000275198__impronte_d_artista,cuda,False,256,0.0024129499979608227,0.0072218499990412965,0.0002954499977931846,0.01234847500018077,0.022278724994976074,0.00011756843741750345,39.29709243774414,0.016549622640013695,0.0027873609215021133
20,000000275198__picasso_self_portrait,cuda,False,256,0.0024129499979608227,0.0072218499990412965,0.0002954499977931846,0.01234847500018077,0.022278724994976074,0.00011186748452018946,39.512962341308594,0.016416558995842934,0.002618703991174698
20,000000275198__trial,cuda,False,256,0.0024129499979608227,0.0072218499990412965,0.0002954499977931846,0.01234847500018077,0.022278724994976074,0.00011007282591890544,39.58319854736328,0.016366807743906975,0.0026926330756396055
21,000000275198__woman_with_hat_matisse,cuda,False,256,0.0021391750015027355,0.007312049998290604,0.0002949250010715332,0.012219500000355765,0.021965650001220638,0.00011939959222218022,39.22997283935547,0.016573483124375343,0.002582837827503681
21,000000368212__antimonocromatismo,cuda,False,256,0.0021391750015027355,0.007312049998290604,0.0002949250010715332,0.012219500000355765,0.021965650001220638,0.00010569715959718451,39.759368896484375,0.011615823954343796,0.001433157711289823
21,000000368212__impronte_d_artista,cuda,False,256,0.0021391750015027355,0.007312049998290604,0.0002949250010715332,0.012219500000355765,0.021965650001220638,0.00010921154171228409,39.61731719970703,0.011630609631538391,0.001549973152577877
21,000000368212__picasso_self_portrait,cuda,False,256,0.0021391750015027355,0.007312049998290604,0.0002949250010715332,0.012219500000355765,0.021965650001220638,0.00010028200631495565,39.987770080566406,0.01157298032194376,0.0016209213063120842
22,000000368212__trial,cuda,False,256,0.002403174999926705,0.007540624999819556,0.0003427500014367979,0.012221025001053931,0.02250757500223699,0.00010735592513810843,39.69173812866211,0.011412763968110085,0.0015041213482618332
22,000000368212__woman_with_hat_matisse,cuda,False,256,0.002403174999926705,0.007540624999819556,0.0003427500014367979,0.012221025001053931,0.02250757500223699,0.00010431812552269548,39.816402435302734,0.011655012145638466,0.001303845434449613
22,000000295809__antimonocromatismo,cuda,False,256,0.002403174999926705,0.007540624999819556,0.0003427500014367979,0.012221025001053931,0.02250757500223699,0.00011274607095401734,39.47898483276367,0.019157545641064644,0.003884978126734495
22,000000295809__impronte_d_artista,cuda,False,256,0.002403174999926705,0.007540624999819556,0.0003427500014367979,0.012221025001053931,0.02250757500223699,0.0001142932305810973,39.419795989990234,0.01859564147889614,0.0037339869886636734
23,000000295809__picasso_self_portrait,cuda,False,256,0.002120324999850709,0.007244649998028763,0.00029142499988665804,0.012356575000012526,0.022012974997778656,0.0001091098747565411,39.621360778808594,0.018869571387767792,0.0035947407595813274
23,000000295809__trial,cuda,False,256,0.002120324999850709,0.007244649998028763,0.00029142499988665804,0.012356575000012526,0.022012974997778656,0.00011109025217592716,39.54323959350586,0.01862115040421486,0.003855683607980609
23,000000295809__woman_with_hat_matisse,cuda,False,256,0.002120324999850709,0.007244649998028763,0.00029142499988665804,0.012356575000012526,0.022012974997778656,0.00011462458496680483,39.4072265625,0.018641222268342972,0.003680198220536113
23,000000411938__antimonocromatismo,cuda,False,256,0.002120324999850709,0.007244649998028763,0.00029142499988665804,0.012356575000012526,0.022012974997778656,0.00011169331264682114,39.51972579956055,0.018042871728539467,0.0029190401546657085
24,000000411938__impronte_d_artista,cuda,False,256,0.00221034999776748,0.007343949997448362,0.0003379500012670178,0.012611599999218015,0.022503849995700875,0.0001197054807562381,39.2188606262207,0.018246516585350037,0.0036009650211781263
24,000000411938__picasso_self_portrait,cuda,False,256,0.00221034999776748,0.007343949997448362,0.0003379500012670178,0.012611599999218015,0.022503849995700875,0.00010788931103888899,39.67021942138672,0.017973480746150017,0.0029111970216035843
24,000000411938__trial,cuda,False,256,0.00221034999776748,0.007343949997448362,0.0003379500012670178,0.012611599999218015,0.022503849995700875,0.00011548423208296299,39.37477493286133,0.017951147630810738,0.0035059042274951935
24,000000411938__woman_with_hat_matisse,cuda,False,256,0.00221034999776748,0.007343949997448362,0.0003379500012670178,0.012611599999218015,0.022503849995700875,0.00011694881686707959,39.32004165649414,0.01827334612607956,0.0033169749658554792
25,000000156076__antimonocromatismo,cuda,False,256,0.002442900000460213,0.0072762249983497895,0.0003312499975436367,0.012374800000543473,0.022425174996897113,0.00012085714843124151,39.17728042602539,0.02116652950644493,0.00483368244022131
25,000000156076__impronte_d_artista,cuda,False,256,0.002442900000460213,0.0072762249983497895,0.0003312499975436367,0.012374800000543473,0.022425174996897113,0.00012572573905345052,39.005760192871094,0.021569613367319107,0.005643527023494244
25,000000156076__picasso_self_portrait,cuda,False,256,0.002442900000460213,0.0072762249983497895,0.0003312499975436367,0.012374800000543473,0.022425174996897113,0.00011761471250792965,39.29538345336914,0.021050937473773956,0.004675758071243763
25,000000156076__trial,cuda,False,256,0.002442900000460213,0.0072762249983497895,0.0003312499975436367,0.012374800000543473,0.022425174996897113,0.00011848090070998296,39.263519287109375,0.021296318620443344,0.0051339417695999146
26,000000156076__woman_with_hat_matisse,cuda,False,256,0.002290874999744119,0.007233675001771189,0.000287199996819254,0.012396099999023136,0.022207849997357698,0.00012298385263420641,39.10151672363281,0.02119717188179493,0.004602914210408926
26,000000163258__antimonocromatismo,cuda,False,256,0.002290874999744119,0.007233675001771189,0.000287199996819254,0.012396099999023136,0.022207849997357698,0.00010333066893508658,39.85770797729492,0.004986695013940334,0.0003143404610455036
26,000000163258__impronte_d_artista,cuda,False,256,0.002290874999744119,0.007233675001771189,0.000287199996819254,0.012396099999023136,0.022207849997357698,9.107190271606669e-05,40.406158447265625,0.004722181241959333,0.00035594834480434656
26,000000163258__picasso_self_portrait,cuda,False,256,0.002290874999744119,0.007233675001771189,0.000287199996819254,0.012396099999023136,0.022207849997357698,9.732237958814949e-05,40.11787414550781,0.005173737183213234,0.0003466281923465431
27,000000163258__trial,cuda,False,256,0.0023720750032225624,0.0072341250015597325,0.0003848249980364926,0.012383200002659578,0.022374225005478365,9.897844574879855e-05,40.044593811035156,0.0049249567091465,0.0003210015711374581
27,000000163258__woman_with_hat_matisse,cuda,False,256,0.0023720750032225624,0.0072341250015597325,0.0003848249980364926,0.012383200002659578,0.022374225005478365,0.00010263675358146429,39.8869743347168,0.004969727247953415,0.0003234576724935323
27,000000363875__antimonocromatismo,cuda,False,256,0.0023720750032225624,0.0072341250015597325,0.0003848249980364926,0.012383200002659578,0.022374225005478365,0.00010709420166676864,39.70234298706055,0.013625689782202244,0.0014946809969842434
27,000000363875__impronte_d_artista,cuda,False,256,0.0023720750032225624,0.0072341250015597325,0.0003848249980364926,0.012383200002659578,0.022374225005478365,0.00011348761472618207,39.45051574707031,0.013602226041257381,0.0017562442226335406
28,000000363875__picasso_self_portrait,cuda,False,256,0.0021399500001280103,0.007238925001729513,0.0003301249998912681,0.012264050001249416,0.021973050002998207,0.0001042950534611009,39.817359924316406,0.013577628880739212,0.0015474851243197918
28,000000363875__trial,cuda,False,256,0.0021399500001280103,0.007238925001729513,0.0003301249998912681,0.012264050001249416,0.021973050002998207,0.00010284859308740124,39.87801742553711,0.013375723734498024,0.0014629215002059937
28,000000363875__woman_with_hat_matisse,cuda,False,256,0.0021399500001280103,0.007238925001729513,0.0003301249998912681,0.012264050001249416,0.021973050002998207,0.00011492356134112924,39.39590835571289,0.013603695668280125,0.0015793852508068085
28,000000482970__antimonocromatismo,cuda,False,256,0.0021399500001280103,0.007238925001729513,0.0003301249998912681,0.012264050001249416,0.021973050002998207,0.00011738640023395419,39.3038215637207,0.023051870986819267,0.005776924546808004
29,000000482970__impronte_d_artista,cuda,False,256,0.0023428999993484467,0.007393150001007598,0.0005611499982478563,0.012662475000979612,0.022959674999583513,0.00011573708616197109,39.365272521972656,0.023188218474388123,0.0057228850200772285
29,000000482970__picasso_self_portrait,cuda,False,256,0.0023428999993484467,0.007393150001007598,0.0005611499982478563,0.012662475000979612,0.022959674999583513,0.00011036230716854334,39.57179260253906,0.022944480180740356,0.005346424411982298
29,000000482970__trial,cuda,False,256,0.0023428999993484467,0.007393150001007598,0.0005611499982478563,0.012662475000979612,0.022959674999583513,0.00011629365326371044,39.34444046020508,0.023078899830579758,0.005938956048339605
29,000000482970__woman_with_hat_matisse,cuda,False,256,0.0023428999993484467,0.007393150001007598,0.0005611499982478563,0.012662475000979612,0.022959674999583513,0.0001153438352048397,39.38005447387695,0.023086214438080788,0.00554592814296484
30,000000458790__antimonocromatismo,cuda,False,256,0.0021723000027122907,0.007286250001925509,0.00033054999948944896,0.012247049999132287,0.022036150003259536,0.00010323197057005018,39.86185836791992,0.008921959437429905,0.001265247818082571
30,000000458790__impronte_d_artista,cuda,False,256,0.0021723000027122907,0.007286250001925509,0.00033054999948944896,0.012247049999132287,0.022036150003259536,0.00010561679664533585,39.762672424316406,0.008602476678788662,0.0015959737356752157
30,000000458790__picasso_self_portrait,cuda,False,256,0.0021723000027122907,0.007286250001925509,0.00033054999948944896,0.012247049999132287,0.022036150003259536,0.00010119537910213694,39.948394775390625,0.008842475712299347,0.0012092296965420246
30,000000458790__trial,cuda,False,256,0.0021723000027122907,0.007286250001925509,0.00033054999948944896,0.012247049999132287,0.022036150003259536,0.00010905752424150705,39.62344741821289,0.008596795611083508,0.0015759558882564306
31,000000458790__woman_with_hat_matisse,cuda,False,256,0.002260224999190541,0.007278174998646136,0.00035295000270707533,0.012351924997346941,0.022243274997890694,0.00010809942614287138,39.66176986694336,0.00869988277554512,0.0012791715562343597
31,000000061471__antimonocromatismo,cuda,False,256,0.002260224999190541,0.007278174998646136,0.00035295000270707533,0.012351924997346941,0.022243274997890694,0.00010675371595425531,39.71617126464844,0.009979275986552238,0.0009374934015795588
31,000000061471__impronte_d_artista,cuda,False,256,0.002260224999190541,0.007278174998646136,0.00035295000270707533,0.012351924997346941,0.022243274997890694,0.000108379426819738,39.65053176879883,0.009521578438580036,0.0011221215827390552
31,000000061471__picasso_self_portrait,cuda,False,256,0.002260224999190541,0.007278174998646136,0.00035295000270707533,0.012351924997346941,0.022243274997890694,0.00010719610145315528,39.698211669921875,0.009695684537291527,0.0009420681744813919
32,000000061471__trial,cuda,False,256,0.0021464249985001516,0.007504049997805851,0.0007299999997485429,0.012401750002027256,0.0227822249980818,0.0001099355285987258,39.588619232177734,0.009528014808893204,0.0010982989333570004
32,000000061471__woman_with_hat_matisse,cuda,False,256,0.0021464249985001516,0.007504049997805851,0.0007299999997485429,0.012401750002027256,0.0227822249980818,0.00010844543430721387,39.64788818359375,0.009554032236337662,0.001077939523383975
32,000000464476__antimonocromatismo,cuda,False,256,0.0021464249985001516,0.007504049997805851,0.0007299999997485429,0.012401750002027256,0.0227822249980818,0.0001028688857331872,39.87716293334961,0.011599937453866005,0.0013024493819102645
32,000000464476__impronte_d_artista,cuda,False,256,0.0021464249985001516,0.007504049997805851,0.0007299999997485429,0.012401750002027256,0.0227822249980818,9.627814870327711e-05,40.16472244262695,0.01143324002623558,0.0012818005634471774
33,000000464476__picasso_self_portrait,cuda,False,256,0.0021344249980757013,0.007249399997817818,0.000305574998492375,0.012331000001722714,0.02202039999610861,0.00010133264004252851,39.9425048828125,0.011594347655773163,0.0013186933938413858
33,000000464476__trial,cuda,False,256,0.0021344249980757013,0.007249399997817818,0.000305574998492375,0.012331000001722714,0.02202039999610861,0.00010427846427774057,39.81805419921875,0.011453555896878242,0.0013847323134541512
33,000000464476__woman_with_hat_matisse,cuda,False,256,0.0021344249980757013,0.007249399997817818,0.000305574998492375,0.012331000001722714,0.02202039999610861,9.910848893923685e-05,40.03889083862305,0.011500369757413864,0.0012505570193752646
33,000000399655__antimonocromatismo,cuda,False,256,0.0021344249980757013,0.007249399997817818,0.000305574998492375,0.012331000001722714,0.02202039999610861,9.637855691835284e-05,40.16019821166992,0.008334942162036896,0.0006530475802719593
34,000000399655__impronte_d_artista,cuda,False,256,0.0024212749995058402,0.0073666250027599744,0.0003409999990253709,0.012233974997798214,0.0223628749990894,0.00010635208309395239,39.732540130615234,0.008124938234686852,0.0006924254703335464
34,000000399655__picasso_self_portrait,cuda,False,256,0.0024212749995058402,0.0073666250027599744,0.0003409999990253709,0.012233974997798214,0.0223628749990894,0.0001008840263239108,39.96177673339844,0.008268797770142555,0.0008168179774656892
34,000000399655__trial,cuda,False,256,0.0024212749995058402,0.0073666250027599744,0.0003409999990253709,0.012233974997798214,0.0223628749990894,0.00010642473353073001,39.72957229614258,0.008282830938696861,0.0009337374358437955
34,000000399655__woman_with_hat_matisse,cuda,False,256,0.0024212749995058402,0.0073666250027599744,0.0003409999990253709,0.012233974997798214,0.0223628749990894,9.981722541851923e-05,40.00794219970703,0.008400620892643929,0.00048746069660410285
35,000000448810__antimonocromatismo,cuda,False,256,0.0021642749998136424,0.007244749998790212,0.0002853500009223353,0.012407649999659043,0.022102024999185232,0.00012797824456356466,38.92864227294922,0.02284918539226055,0.004696590825915337
35,000000448810__impronte_d_artista,cuda,False,256,0.0021642749998136424,0.007244749998790212,0.0002853500009223353,0.012407649999659043,0.022102024999185232,0.00012957994476892054,38.8746223449707,0.023001648485660553,0.005095063708722591
35,000000448810__picasso_self_portrait,cuda,False,256,0.0021642749998136424,0.007244749998790212,0.0002853500009223353,0.012407649999659043,0.022102024999185232,0.00012343644630163908,39.0855712890625,0.02284645289182663,0.004696330521255732
35,000000448810__trial,cuda,False,256,0.0021642749998136424,0.007244749998790212,0.0002853500009223353,0.012407649999659043,0.022102024999185232,0.0001238299737451598,39.07174301147461,0.022928545251488686,0.005225589498877525
